Feature	Gain	Cover	Frequency
Visa_madelantodolares	0.000120310751329825	0.000122121118050537	0.000245579567779961
mcheques_emitidos	0.000105675676483449	0.000515592306734451	6.69762457581711e-05
mv_msaldodolares	9.74846686143043e-05	0.000399547268540299	0.000290230398285408
mv_status01	8.91851982490909e-05	9.57486670962385e-05	0.00017860332202179
ctarjeta_master	8.58515200283393e-05	9.52558954024731e-05	0.000111627076263619
mv_status07	7.15994387539241e-05	8.79106858227576e-05	0.000133952491516342
tmobile_app	6.903105007186e-05	0.000855697507086116	0.000133952491516342
internet	6.38365050799584e-05	0.000377121304236288	0.000111627076263619
catm_trx_other	6.34919738133343e-05	0.000333671133181647	0.000267904983032684
cseguro_vivienda	4.87205743129214e-05	0.000109010371826262	8.93016610108948e-05
Master_madelantopesos	4.70830549488079e-05	0.000122653785920822	0.000290230398285408
mv_status06	3.98913650194935e-05	7.36483418546283e-05	0.000111627076263619
tpaquete1	3.74655423013862e-05	0.000480078239982028	6.69762457581711e-05
ccheques_emitidos	3.74436739001115e-05	0.000337800926588915	4.46508305054474e-05
minversion1_pesos	3.62245679338873e-05	0.00032145104214129	4.46508305054474e-05
cseguro_vida	3.25785707238671e-05	0.000174768975205439	0.000156277906769066
mcheques_depositados	3.09999112628785e-05	0.000222119267083602	0.000111627076263619
ccajas_extracciones	2.4311766570087e-05	0.000129211854720562	6.69762457581711e-05
mforex_sell	2.40462391037978e-05	0.000150621005660851	0.000200928737274513
ctarjeta_visa	1.94777036781562e-05	0.000296395165012128	0.000156277906769066
mcajeros_propios_descuentos	1.76433731085537e-05	0.00055368992048526	0.000245579567779961
Master_cadelantosefectivo	1.43990426403196e-05	6.43007755236603e-05	0.000223254152527237
Visa_status	1.30866779246247e-05	0.000458333745503968	0.000156277906769066
Master_madelantodolares	1.03642586537705e-05	3.37241301842604e-05	0.000133952491516342
cforex_sell	8.78726030437509e-06	5.52605175793951e-05	6.69762457581711e-05
cforex	4.50301706859952e-06	4.23244519117723e-05	6.69762457581711e-05
Visa_cadelantosefectivo	1.86722660567471e-09	1.40326713843831e-05	2.23254152527237e-05
ccajeros_propios_descuentos	1.10729950479544e-12	0.000118379503658051	8.93016610108948e-05
