min_split	min_bucket	cp	max_depth	seg	ganancia_promedio
1000	500	0.005	8	41.47	0
1000	500	0.005	10	42.96	0
1000	500	0.005	15	42.31	0
1000	500	0.005	20	42.14	0
1000	500	0.006	4	27.63	0
1000	500	0.006	6	35.95	0
1000	500	0.006	8	39.2	0
1000	500	0.006	10	41.61	0
1000	500	0.006	15	40.74	0
1000	500	0.006	20	40.5	0
1000	500	0.007	4	28.27	0
1000	500	0.007	6	35.39	0
1000	500	0.007	8	37.32	0
1000	500	0.007	10	39.42	0
1000	500	0.007	15	39.77	0
1000	500	0.007	20	39.22	0
1000	500	0.008	4	27.35	0
1000	500	0.008	6	34.23	0
1000	500	0.008	8	36.81	0
1000	500	0.008	10	38.4	0
1000	500	0.008	15	38.19	0
1000	500	0.008	20	38.7	0
1000	500	0.009	4	26.78	0
1000	500	0.009	6	33.09	0
1000	500	0.009	8	35.89	0
1000	500	0.009	10	36.09	0
1000	500	0.009	15	36.08	0
1000	500	0.009	20	36.44	0
1000	500	0.01	4	26.99	0
1000	500	0.01	6	33.29	0
1000	500	0.01	8	35.42	0
1000	500	0.01	10	35.77	0
1000	500	0.01	15	35.8	0
1000	500	0.01	20	35.38	0
